#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	prediction	combined_score
SDHA	ACLY	1845646	1844250	9606.ENSP00000264932	9606.ENSP00000253792	0.608	0	0	0	0.823	0	0	0.645	0	0.973
CD40	CD80	1855654	1845511	9606.ENSP00000361359	9606.ENSP00000264246	0	0	0	0	0	0	0	0.973	0	0.973
RICTOR	TSC1	1853522	1847972	9606.ENSP00000349959	9606.ENSP00000298552	0	0	0	0	0	0	0.9	0.744	0	0.973
AKT1	MAP3K8	1846136	1845272	9606.ENSP00000270202	9606.ENSP00000263056	0	0	0.326	0.621	0	0.576	0.9	0.855	0	0.973
LEP	POMC	1849557	1845600	9606.ENSP00000312652	9606.ENSP00000264708	0	0	0	0	0	0	0	0.973	0	0.973
SHC1	SRC	1860266	1853652	9606.ENSP00000401303	9606.ENSP00000350941	0	0	0	0.616	0	0.594	0.9	0.982	0	0.973
TP53	IGF1R	1846083	1845984	9606.ENSP00000269305	9606.ENSP00000268035	0	0	0	0	0	0.567	0	0.941	0	0.973
PPARG	INS	1847090	1844030	9606.ENSP00000287820	9606.ENSP00000250971	0	0	0	0	0	0	0	0.973	0	0.973
SFN	AKT1	1852398	1846136	9606.ENSP00000340989	9606.ENSP00000270202	0	0	0	0	0	0.606	0.9	0.373	0	0.973
MAPK14	ESR1	1843222	1842435	9606.ENSP00000229794	9606.ENSP00000206249	0	0	0	0	0	0.601	0.9	0.395	0	0.973
SH2B3	KIT	1852943	1847112	9606.ENSP00000345492	9606.ENSP00000288135	0	0	0	0	0	0.643	0.9	0.323	0	0.973
E2F1	CDK4	1852951	1844551	9606.ENSP00000345571	9606.ENSP00000257904	0	0	0	0	0	0.244	0.9	0.673	0	0.973
CXCL12	CXCR2	1858332	1850165	9606.ENSP00000379140	9606.ENSP00000319635	0	0	0	0	0	0	0.9	0.743	0	0.973
ICAM1	IL6	1845628	1844631	9606.ENSP00000264832	9606.ENSP00000258743	0	0	0	0	0	0	0	0.973	0	0.973
FOXO1	SOD2	1857055	1854504	9606.ENSP00000368880	9606.ENSP00000356022	0	0	0	0	0	0	0.9	0.748	0	0.973
VEGFA	PDGFB	1855611	1851250	9606.ENSP00000361125	9606.ENSP00000330382	0	0	0	0	0	0.576	0	0.938	0	0.972
CASP8	BCL2L1	1853692	1848421	9606.ENSP00000351273	9606.ENSP00000302564	0	0	0	0	0	0.842	0	0.834	0	0.972
ALB	APOA1	1847637	1843442	9606.ENSP00000295897	9606.ENSP00000236850	0	0	0	0	0.069	0.067	0.9	0.725	0	0.972
SLC2A2	INS	1850555	1844030	9606.ENSP00000323568	9606.ENSP00000250971	0	0	0	0	0	0	0	0.972	0	0.972
SOD2	CAT	1854504	1843587	9606.ENSP00000356022	9606.ENSP00000241052	0	0	0	0	0.094	0	0.9	0.718	0	0.972
IL6	INS	1844631	1844030	9606.ENSP00000258743	9606.ENSP00000250971	0	0	0	0	0	0	0	0.972	0	0.972
MET	EGFR	1849944	1846445	9606.ENSP00000317272	9606.ENSP00000275493	0	0	0	0.634	0	0.955	0	0.974	0	0.972
FOXO1	CCND1	1857055	1843117	9606.ENSP00000368880	9606.ENSP00000227507	0	0	0	0	0	0	0	0.971	0	0.972
PTK2	PIK3CA	1852426	1845446	9606.ENSP00000341189	9606.ENSP00000263967	0	0	0	0	0	0.572	0.9	0.406	0	0.972
PNPT1	EXOSC4	1859759	1849789	9606.ENSP00000393953	9606.ENSP00000315476	0	0	0.277	0	0.082	0	0.9	0.639	0	0.972
SMAD3	MAPK14	1851536	1843222	9606.ENSP00000332973	9606.ENSP00000229794	0	0	0	0	0	0.576	0	0.937	0	0.972
JAK2	NFKBIA	1857411	1842621	9606.ENSP00000371067	9606.ENSP00000216797	0	0	0	0	0	0.606	0.9	0.353	0	0.972
SRC	CDC37	1853652	1842879	9606.ENSP00000350941	9606.ENSP00000222005	0	0	0	0	0	0.576	0.9	0.396	0	0.972
IL1R2	IL1RN	1851300	1844670	9606.ENSP00000330959	9606.ENSP00000259206	0	0	0	0	0	0.576	0.9	0.413	0	0.972
CCL7	CCR2	1856894	1847341	9606.ENSP00000367832	9606.ENSP00000292301	0	0	0	0	0	0.576	0.8	0.7	0	0.972
CASP3	TNFSF10	1849375	1843591	9606.ENSP00000311032	9606.ENSP00000241261	0	0	0	0	0	0.576	0.9	0.413	0	0.972
CYP7A1	HSD3B7	1848316	1847897	9606.ENSP00000301645	9606.ENSP00000297679	0	0	0	0	0.066	0.379	0.9	0.582	0	0.972
SKP2	RB1	1846369	1845924	9606.ENSP00000274255	9606.ENSP00000267163	0	0	0	0	0.073	0.567	0.9	0.385	0	0.972
PDGFB	THBS1	1851250	1844779	9606.ENSP00000330382	9606.ENSP00000260356	0	0	0	0	0	0.576	0.9	0.407	0	0.972
RPS4X	EIF3I	1855955	1855943	9606.ENSP00000362744	9606.ENSP00000362688	0	0	0	0	0.72	0	0.9	0.095	0	0.972
FN1	SPARC	1853098	1843274	9606.ENSP00000346839	9606.ENSP00000231061	0	0	0	0	0	0.571	0.9	0.407	0	0.972
CCNE1	RBX1	1845190	1842568	9606.ENSP00000262643	9606.ENSP00000216225	0	0	0	0	0	0.808	0.8	0.346	0	0.972
RHOA	HSP90AA1	1860210	1851814	9606.ENSP00000400175	9606.ENSP00000335153	0	0	0	0	0	0	0.9	0.734	0	0.972
TNFRSF1B	ADAM17	1856466	1849242	9606.ENSP00000365435	9606.ENSP00000309968	0	0	0	0	0	0.576	0.9	0.393	0	0.972
PTK2	SOCS3	1852426	1851244	9606.ENSP00000341189	9606.ENSP00000330341	0	0	0	0	0	0.958	0	0.361	0	0.972
CD40	ICAM1	1855654	1845628	9606.ENSP00000361359	9606.ENSP00000264832	0	0	0	0	0	0	0	0.972	0	0.972
CEBPA	CDK2	1861711	1845906	9606.ENSP00000427514	9606.ENSP00000266970	0	0	0	0	0	0.576	0.9	0.407	0	0.972
VEGFA	SPARC	1855611	1843274	9606.ENSP00000361125	9606.ENSP00000231061	0	0	0	0	0	0.576	0.9	0.405	0	0.972
SOS1	MET	1858968	1849944	9606.ENSP00000384675	9606.ENSP00000317272	0	0	0	0	0	0.602	0.9	0.368	0	0.972
CXCL12	CCR2	1858332	1847341	9606.ENSP00000379140	9606.ENSP00000292301	0	0	0	0	0	0	0.9	0.726	0	0.971
MTOR	NFKB1	1854147	1843094	9606.ENSP00000354558	9606.ENSP00000226574	0	0	0	0	0	0.145	0.9	0.688	0	0.971
EHMT2	NR0B2	1856323	1844279	9606.ENSP00000364687	9606.ENSP00000254227	0	0	0	0	0	0.566	0	0.936	0	0.971
TERT	ATM	1849199	1846577	9606.ENSP00000309572	9606.ENSP00000278616	0	0	0	0	0	0.914	0	0.679	0	0.971
AKT1	SIRT1	1846136	1842473	9606.ENSP00000270202	9606.ENSP00000212015	0	0	0	0	0	0.596	0	0.93	0	0.971
LEF1	CCND1	1845704	1843117	9606.ENSP00000265165	9606.ENSP00000227507	0	0	0	0	0	0	0.9	0.725	0	0.971
RELA	PPARG	1858923	1847090	9606.ENSP00000384273	9606.ENSP00000287820	0	0	0	0	0	0.564	0.9	0.397	0	0.971
MEN1	SMAD2	1851960	1845079	9606.ENSP00000337088	9606.ENSP00000262160	0	0	0	0	0	0	0.9	0.728	0	0.971
MLN	GCG	1859375	1859292	9606.ENSP00000388825	9606.ENSP00000387662	0	0	0	0	0	0	0.9	0.725	0	0.971
F5	SERPINE1	1854661	1842959	9606.ENSP00000356771	9606.ENSP00000223095	0	0	0	0	0	0	0.9	0.725	0	0.971
TP53	ESR1	1846083	1842435	9606.ENSP00000269305	9606.ENSP00000206249	0	0	0	0	0	0.812	0	0.856	0	0.971
HSP90AA1	UCHL1	1851814	1846906	9606.ENSP00000335153	9606.ENSP00000284440	0	0	0	0	0.089	0.812	0	0.846	0	0.971
TCF7L2	CCND1	1862284	1843117	9606.ENSP00000444972	9606.ENSP00000227507	0	0	0	0	0	0.57	0.9	0.395	0	0.971
TCF4	LEF1	1853052	1845704	9606.ENSP00000346440	9606.ENSP00000265165	0	0	0	0	0	0.569	0.9	0.39	0	0.971
SOD1	CAT	1846132	1843587	9606.ENSP00000270142	9606.ENSP00000241052	0	0	0	0	0.14	0	0.9	0.695	0	0.971
GSTP1	EPHX1	1858630	1846231	9606.ENSP00000381607	9606.ENSP00000272167	0	0	0	0	0	0	0.9	0.722	0	0.971
ATM	CDK4	1846577	1844551	9606.ENSP00000278616	9606.ENSP00000257904	0	0	0	0	0	0	0.9	0.728	0	0.971
IL23R	STAT3	1850338	1845584	9606.ENSP00000321345	9606.ENSP00000264657	0	0	0	0	0	0.566	0.9	0.406	0	0.971
CCNA2	CDK6	1846354	1845799	9606.ENSP00000274026	9606.ENSP00000265734	0	0.005	0	0	0.114	0.735	0	0.886	0	0.971
RELA	CD40	1858923	1855654	9606.ENSP00000384273	9606.ENSP00000361359	0	0	0	0	0	0	0.9	0.725	0	0.971
RHOA	CDH1	1860210	1844988	9606.ENSP00000400175	9606.ENSP00000261769	0	0	0	0	0	0	0.9	0.722	0	0.971
PARK7	PRDX2	1852305	1848306	9606.ENSP00000340278	9606.ENSP00000301522	0	0	0	0	0.115	0.928	0	0.587	0	0.971
SH2B3	GRB2	1852943	1852164	9606.ENSP00000345492	9606.ENSP00000339007	0	0	0	0	0	0.812	0.8	0.313	0	0.971
GAPDH	ESR1	1843185	1842435	9606.ENSP00000229239	9606.ENSP00000206249	0	0	0	0	0	0.063	0.9	0.72	0	0.971
TF	SLC40A1	1859071	1844843	9606.ENSP00000385834	9606.ENSP00000261024	0	0	0	0	0	0	0.9	0.725	0	0.971
GPX1	SOD1	1860659	1846132	9606.ENSP00000407375	9606.ENSP00000270142	0	0	0	0	0.125	0	0.9	0.698	0	0.971
BRAF	KRAS	1847131	1844404	9606.ENSP00000288602	9606.ENSP00000256078	0	0	0	0	0	0.624	0	0.926	0	0.971
RB1	ELF1	1845924	1843539	9606.ENSP00000267163	9606.ENSP00000239882	0	0	0	0	0	0.576	0.9	0.379	0	0.971
MET	TP53	1849944	1846083	9606.ENSP00000317272	9606.ENSP00000269305	0	0	0	0	0	0	0.9	0.72	0	0.97
CD40	MAPK8	1855654	1853988	9606.ENSP00000361359	9606.ENSP00000353483	0	0	0	0	0	0.361	0.9	0.581	0	0.97
JUN	CEBPB	1855436	1848728	9606.ENSP00000360266	9606.ENSP00000305422	0	0	0	0	0	0	0.9	0.72	0	0.97
CYP1A1	COMT	1857086	1854135	9606.ENSP00000369050	9606.ENSP00000354511	0	0	0	0	0	0	0.9	0.72	0	0.97
RHOA	EGFR	1860210	1846445	9606.ENSP00000400175	9606.ENSP00000275493	0	0	0	0	0	0.125	0.9	0.69	0	0.97
IFNGR2	IFNG	1847213	1843180	9606.ENSP00000290219	9606.ENSP00000229135	0	0	0	0	0	0.566	0.9	0.373	0	0.97
MAPK14	NFKB1	1843222	1843094	9606.ENSP00000229794	9606.ENSP00000226574	0	0	0	0	0	0.149	0.9	0.681	0	0.97
IRS2	SOCS3	1856394	1851244	9606.ENSP00000365016	9606.ENSP00000330341	0	0	0	0	0	0.567	0.8	0.683	0	0.97
IGF1	ESR1	1848439	1842435	9606.ENSP00000302665	9606.ENSP00000206249	0	0	0	0	0	0	0.9	0.72	0	0.97
KIT	EPO	1847112	1844154	9606.ENSP00000288135	9606.ENSP00000252723	0	0	0	0	0	0	0.9	0.72	0	0.97
RHOA	CTNNB1	1860210	1852818	9606.ENSP00000400175	9606.ENSP00000344456	0	0	0	0	0	0	0.9	0.713	0	0.97
SFN	BRAF	1852398	1847131	9606.ENSP00000340989	9606.ENSP00000288602	0	0	0	0	0	0.712	0.9	0	0	0.97
MLN	TAC1	1859375	1850311	9606.ENSP00000388825	9606.ENSP00000321106	0	0	0	0	0	0	0.9	0.721	0	0.97
ITGAL	CD226	1853413	1846659	9606.ENSP00000349252	9606.ENSP00000280200	0	0	0	0	0	0	0.8	0.856	0	0.97
CYP1A2	GSTM1	1852534	1849425	9606.ENSP00000342007	9606.ENSP00000311469	0	0	0	0	0	0	0.9	0.713	0	0.97
MAPK8	FOSL2	1853988	1845606	9606.ENSP00000353483	9606.ENSP00000264716	0	0	0	0	0	0.263	0.8	0.812	0	0.97
IGF1	ALB	1848439	1847637	9606.ENSP00000302665	9606.ENSP00000295897	0	0	0	0	0	0	0.9	0.72	0	0.97
SRC	NFKB1	1853652	1843094	9606.ENSP00000350941	9606.ENSP00000226574	0	0	0	0	0	0.11	0.9	0.7	0	0.97
SKP2	CCND1	1846369	1843117	9606.ENSP00000274255	9606.ENSP00000227507	0	0	0	0	0	0	0.9	0.718	0	0.97
TGM2	FN1	1854355	1853098	9606.ENSP00000355330	9606.ENSP00000346839	0	0	0	0	0	0.964	0	0.194	0	0.97
HRAS	HGF	1849235	1842916	9606.ENSP00000309845	9606.ENSP00000222390	0	0	0	0	0	0.576	0.9	0.362	0	0.97
MAPK8	ATF3	1853988	1852803	9606.ENSP00000353483	9606.ENSP00000344352	0	0	0	0	0	0.263	0	0.96	0	0.97
HSP90AA1	RPS6KB1	1851814	1843035	9606.ENSP00000335153	9606.ENSP00000225577	0	0	0	0	0	0.282	0.9	0.621	0	0.97
CDKN1A	ESR1	1843736	1842435	9606.ENSP00000244741	9606.ENSP00000206249	0	0	0	0	0	0.915	0	0.658	0	0.969
RHOA	IQGAP1	1860210	1846003	9606.ENSP00000400175	9606.ENSP00000268182	0	0	0	0	0	0.243	0.9	0.629	0	0.969
HSP90AA1	IGF1R	1851814	1845984	9606.ENSP00000335153	9606.ENSP00000268035	0	0	0	0	0	0.277	0	0.958	0	0.969
TNK2	SRC	1857453	1853652	9606.ENSP00000371341	9606.ENSP00000350941	0	0	0	0.748	0	0.961	0	0.877	0	0.969
BID	TNFRSF1A	1850081	1842286	9606.ENSP00000318822	9606.ENSP00000162749	0	0	0	0	0	0.667	0.9	0.168	0	0.969
CTSD	ESR1	1843439	1842435	9606.ENSP00000236671	9606.ENSP00000206249	0	0	0	0	0.071	0	0.9	0.7	0	0.969
IPMK	"Ins(1,3,4,5)P4"	1856018	-100000478	9606.ENSP00000363046	-1.CID100000478	0	0	0	0	0	0	0.9	0.703	0	0.969
TP53	TGFB1	1846083	1842869	9606.ENSP00000269305	9606.ENSP00000221930	0	0	0	0	0	0.491	0	0.941	0	0.969
HSPA5	AKT1	1850618	1846136	9606.ENSP00000324173	9606.ENSP00000270202	0	0	0	0	0	0.696	0	0.903	0	0.969
JUN	SRC	1855436	1853652	9606.ENSP00000360266	9606.ENSP00000350941	0	0	0	0	0	0.151	0	0.964	0	0.969
SOS1	SRC	1858968	1853652	9606.ENSP00000384675	9606.ENSP00000350941	0	0	0	0	0	0.227	0.9	0.64	0	0.969
MAT1A	MTR	1855639	1854401	9606.ENSP00000361280	9606.ENSP00000355536	0.218	0	0	0	0	0	0.9	0.643	0	0.969
IL12A	STAT3	1848509	1845584	9606.ENSP00000303231	9606.ENSP00000264657	0	0	0	0	0	0	0.9	0.705	0	0.969
ATF3	JUND	1852803	1844164	9606.ENSP00000344352	9606.ENSP00000252818	0	0	0	0	0.239	0.717	0	0.868	0	0.969
FOXO1	MTOR	1857055	1854147	9606.ENSP00000368880	9606.ENSP00000354558	0	0	0	0	0	0.086	0	0.968	0	0.969
JAK2	SRC	1857411	1853652	9606.ENSP00000371067	9606.ENSP00000350941	0	0	0	0.676	0	0.569	0.9	0.965	0	0.969
MAPK14	TSC2	1843222	1842755	9606.ENSP00000229794	9606.ENSP00000219476	0	0	0	0	0	0	0.9	0.706	0	0.969
GRB2	STAT3	1852164	1845584	9606.ENSP00000339007	9606.ENSP00000264657	0	0	0	0	0	0	0.9	0.705	0	0.969
RELA	IRF2	1858923	1858109	9606.ENSP00000384273	9606.ENSP00000377218	0	0	0	0	0	0.567	0.9	0.357	0	0.969
GPX1	SOD2	1860659	1854504	9606.ENSP00000407375	9606.ENSP00000356022	0	0	0	0	0	0	0.9	0.704	0	0.969
E2F1	CDKN1A	1852951	1843736	9606.ENSP00000345571	9606.ENSP00000244741	0	0	0	0	0	0.576	0.9	0.344	0	0.969
SOS1	LAT	1858968	1858298	9606.ENSP00000384675	9606.ENSP00000378845	0	0	0	0	0	0.566	0.9	0.361	0	0.969
STAT1	BCL2	1854113	1851168	9606.ENSP00000354394	9606.ENSP00000329623	0	0	0	0	0	0	0.9	0.706	0	0.969
IL7R	IL4	1848815	1843288	9606.ENSP00000306157	9606.ENSP00000231449	0	0	0	0	0	0	0.8	0.853	0	0.969
FOXO1	PCK1	1857055	1850185	9606.ENSP00000368880	9606.ENSP00000319814	0	0	0	0	0	0	0	0.968	0	0.969
PPARG	NR0B2	1847090	1844279	9606.ENSP00000287820	9606.ENSP00000254227	0	0	0	0	0	0.576	0.9	0.344	0	0.969
EIF3I	RPS3A	1855943	1853009	9606.ENSP00000362688	9606.ENSP00000346050	0	0	0	0	0.696	0	0.9	0.09	0	0.969
EDN1	AGT	1857019	1854424	9606.ENSP00000368683	9606.ENSP00000355627	0	0	0	0	0	0	0.9	0.7	0	0.968
PPARA	SIRT1	1845205	1842473	9606.ENSP00000262735	9606.ENSP00000212015	0	0	0	0	0	0.576	0	0.929	0	0.968
AR	GAPDH	1856164	1843185	9606.ENSP00000363822	9606.ENSP00000229239	0	0	0	0	0	0.576	0	0.928	0	0.968
XRCC5	TP53	1857983	1846083	9606.ENSP00000375977	9606.ENSP00000269305	0	0	0	0	0	0	0.9	0.7	0	0.968
CDKN2A	CCND3	1859838	1855798	9606.ENSP00000394932	9606.ENSP00000362082	0	0	0	0	0	0	0.9	0.7	0	0.968
TNF	IL1B	1860103	1845335	9606.ENSP00000398698	9606.ENSP00000263341	0	0	0	0	0.247	0	0	0.96	0	0.968
CYP1A1	EPHX1	1857086	1846231	9606.ENSP00000369050	9606.ENSP00000272167	0	0	0	0	0	0	0.9	0.7	0	0.968
IL17A	TGFB1	1852780	1842869	9606.ENSP00000344192	9606.ENSP00000221930	0	0	0	0	0	0	0.9	0.7	0	0.968
FOXO1	CEBPB	1857055	1848728	9606.ENSP00000368880	9606.ENSP00000305422	0	0	0	0	0	0.576	0.9	0.308	0	0.968
AGT	JUND	1854424	1844164	9606.ENSP00000355627	9606.ENSP00000252818	0	0	0	0	0	0	0.9	0.697	0	0.968
AKT1	CAT	1846136	1843587	9606.ENSP00000270202	9606.ENSP00000241052	0	0	0	0	0	0	0.9	0.696	0	0.968
SREBF1	ACACA	1853255	1852858	9606.ENSP00000348069	9606.ENSP00000344789	0	0	0	0	0.071	0	0	0.967	0	0.968
BIRC5	CDK4	1848314	1844551	9606.ENSP00000301633	9606.ENSP00000257904	0	0	0	0	0	0.576	0	0.927	0	0.968
E2F1	CDK6	1852951	1845799	9606.ENSP00000345571	9606.ENSP00000265734	0	0	0	0	0	0.244	0.9	0.61	0	0.968
AR	ESR1	1856164	1842435	9606.ENSP00000363822	9606.ENSP00000206249	0	0	0	0.692	0	0.576	0.9	0.908	0	0.968
RAC1	PIK3CA	1853302	1845446	9606.ENSP00000348461	9606.ENSP00000263967	0	0	0	0	0	0.298	0.9	0.589	0	0.968
BCAR1	RAC1	1859585	1853302	9606.ENSP00000391669	9606.ENSP00000348461	0	0	0	0	0	0	0.9	0.695	0	0.968
JUN	TGFB1	1855436	1842869	9606.ENSP00000360266	9606.ENSP00000221930	0	0	0	0	0	0	0.9	0.701	0	0.968
SDHC	ACLY	1854697	1844250	9606.ENSP00000356953	9606.ENSP00000253792	0.608	0	0	0	0.778	0	0	0.665	0	0.968
JUN	PRKDC	1855436	1849621	9606.ENSP00000360266	9606.ENSP00000313420	0	0	0	0	0	0.692	0	0.9	0	0.968
RAC1	EGFR	1853302	1846445	9606.ENSP00000348461	9606.ENSP00000275493	0	0	0	0	0	0.125	0.9	0.667	0	0.968
NOS2	MAPK14	1850906	1843222	9606.ENSP00000327251	9606.ENSP00000229794	0	0	0	0	0	0	0.9	0.701	0	0.968
CCR5	STAT3	1847342	1845584	9606.ENSP00000292303	9606.ENSP00000264657	0	0	0	0	0	0.803	0	0.846	0	0.968
RELA	EGR1	1858923	1843543	9606.ENSP00000384273	9606.ENSP00000239938	0	0	0	0	0	0.576	0	0.928	0	0.968
TLR4	NFKB1	1856025	1843094	9606.ENSP00000363089	9606.ENSP00000226574	0	0	0	0	0	0.101	0.8	0.835	0	0.967
TYK2	IL12RB2	1845624	1845120	9606.ENSP00000264818	9606.ENSP00000262345	0	0	0	0	0	0.576	0.9	0.289	0	0.967
IRS2	AKT1	1856394	1846136	9606.ENSP00000365016	9606.ENSP00000270202	0	0	0	0	0	0	0	0.966	0	0.967
CXCL12	MMP2	1858332	1842719	9606.ENSP00000379140	9606.ENSP00000219070	0	0	0	0	0	0.576	0	0.926	0	0.967
GSTP1	PRDX6	1858630	1852542	9606.ENSP00000381607	9606.ENSP00000342026	0	0	0	0	0	0.576	0.9	0.303	0	0.967
ABL1	TERT	1855665	1849199	9606.ENSP00000361423	9606.ENSP00000309572	0	0	0	0	0	0.576	0.9	0.285	0	0.967
PTGS1	PTGES3	1854170	1845046	9606.ENSP00000354612	9606.ENSP00000262033	0	0	0	0	0	0	0.9	0.687	0	0.967
GSK3B	TSC1	1850681	1847972	9606.ENSP00000324806	9606.ENSP00000298552	0	0	0	0	0	0.594	0.9	0.259	0	0.967
TRIO	CDC42	1852198	1849707	9606.ENSP00000339299	9606.ENSP00000314458	0	0	0	0	0	0.449	0.9	0.462	0	0.967
JUN	SMAD2	1855436	1845079	9606.ENSP00000360266	9606.ENSP00000262160	0	0	0	0	0	0.843	0	0.803	0	0.967
PLAU	F2	1855748	1849080	9606.ENSP00000361850	9606.ENSP00000308541	0	0	0	0.682	0	0.576	0.9	0.837	0	0.967
PRKDC	EGFR	1849621	1846445	9606.ENSP00000313420	9606.ENSP00000275493	0	0	0	0	0	0.687	0	0.901	0	0.967
CTNNB1	SMAD2	1852818	1845079	9606.ENSP00000344456	9606.ENSP00000262160	0	0	0	0	0	0.802	0	0.842	0	0.967
MMP9	MAPK8	1855661	1853988	9606.ENSP00000361405	9606.ENSP00000353483	0	0	0	0	0	0	0	0.967	0	0.967
EIF3I	RPS2	1855943	1852518	9606.ENSP00000362688	9606.ENSP00000341885	0	0	0	0	0.688	0	0.9	0	0	0.967
KIT	KRAS	1847112	1844404	9606.ENSP00000288135	9606.ENSP00000256078	0	0	0	0	0	0.113	0.9	0.663	0	0.967
OPRM1	CNR2	1859815	1856124	9606.ENSP00000394624	9606.ENSP00000363596	0	0	0	0	0	0	0.9	0.684	0	0.967
MAT1A	BHMT	1855639	1846377	9606.ENSP00000361280	9606.ENSP00000274353	0.109	0	0	0	0.09	0	0.9	0.648	0	0.967
JAK2	IL12RB2	1857411	1845120	9606.ENSP00000371067	9606.ENSP00000262345	0	0	0	0	0	0.576	0.9	0.288	0	0.967
RB1	CDKN1B	1845924	1843169	9606.ENSP00000267163	9606.ENSP00000228872	0	0	0	0	0	0.109	0.9	0.659	0	0.967
RPS2	EIF3E	1852518	1842805	9606.ENSP00000341885	9606.ENSP00000220849	0	0	0	0	0.461	0.451	0.9	0	0	0.967
CTNNB1	PIK3CA	1852818	1845446	9606.ENSP00000344456	9606.ENSP00000263967	0	0	0	0	0	0	0.9	0.687	0	0.967
IL2RA	STAT3	1857121	1845584	9606.ENSP00000369293	9606.ENSP00000264657	0	0	0	0	0	0.57	0.9	0.312	0	0.967
HNF4A	CYP7A1	1849587	1848316	9606.ENSP00000312987	9606.ENSP00000301645	0	0	0	0	0	0.569	0	0.926	0	0.967
AR	NR0B2	1856164	1844279	9606.ENSP00000363822	9606.ENSP00000254227	0	0	0	0	0	0.576	0.9	0.301	0	0.967
HRAS	KIT	1849235	1847112	9606.ENSP00000309845	9606.ENSP00000288135	0	0	0	0	0	0.113	0.9	0.665	0	0.967
PLA2G4A	PTGS1	1854600	1854170	9606.ENSP00000356436	9606.ENSP00000354612	0	0	0	0	0	0	0.9	0.692	0	0.967
FASLG	SRC	1854652	1853652	9606.ENSP00000356694	9606.ENSP00000350941	0	0	0	0	0	0.618	0.9	0.212	0	0.967
SNAI1	EGR1	1843697	1843543	9606.ENSP00000244050	9606.ENSP00000239938	0	0	0	0.679	0	0.564	0.9	0.87	0	0.967
EIF4E	MLST8	1861659	1858459	9606.ENSP00000425561	9606.ENSP00000380313	0	0	0	0	0	0	0.9	0.683	0	0.966
IDH1	ACLY	1844837	1844250	9606.ENSP00000260985	9606.ENSP00000253792	0.608	0	0	0	0.708	0	0	0.73	0	0.966
MET	HRAS	1849944	1849235	9606.ENSP00000317272	9606.ENSP00000309845	0	0	0	0	0	0.113	0.9	0.656	0	0.966
NOS2	IL12B	1850906	1843283	9606.ENSP00000327251	9606.ENSP00000231228	0	0	0	0	0	0	0.9	0.682	0	0.966
EIF3H	RPS8	1861812	1858412	9606.ENSP00000429931	9606.ENSP00000379888	0	0	0	0	0.658	0	0.9	0.107	0	0.966
PPARG	RB1	1847090	1845924	9606.ENSP00000287820	9606.ENSP00000267163	0	0	0	0	0	0.566	0.9	0.292	0	0.966
SFRP2	WNT3	1846359	1843027	9606.ENSP00000274063	9606.ENSP00000225512	0	0	0	0	0	0.232	0.8	0.797	0	0.966
NR1H3	PPARA	1859317	1845205	9606.ENSP00000387946	9606.ENSP00000262735	0	0	0	0.744	0	0.576	0.9	0.954	0	0.966
HNF4A	TP53	1849587	1846083	9606.ENSP00000312987	9606.ENSP00000269305	0	0	0	0	0	0.576	0	0.923	0	0.966
SRC	IGF1R	1853652	1845984	9606.ENSP00000350941	9606.ENSP00000268035	0	0	0	0.737	0	0.576	0.9	0.949	0	0.966
ABL1	PRKDC	1855665	1849621	9606.ENSP00000361423	9606.ENSP00000313420	0	0	0	0	0	0.585	0	0.922	0	0.966
FN1	THBS1	1853098	1844779	9606.ENSP00000346839	9606.ENSP00000260356	0	0	0	0	0	0.809	0.72	0.419	0	0.966
FGF2	TGFB1	1845559	1842869	9606.ENSP00000264498	9606.ENSP00000221930	0	0	0	0	0	0	0	0.966	0	0.966
NAB1	EGR1	1851942	1843543	9606.ENSP00000336894	9606.ENSP00000239938	0	0	0	0	0	0.604	0	0.918	0	0.966
SRC	NOS2	1853652	1850906	9606.ENSP00000350941	9606.ENSP00000327251	0	0	0	0	0	0.576	0.9	0.278	0	0.966
MEN1	NFKB1	1851960	1843094	9606.ENSP00000337088	9606.ENSP00000226574	0	0	0	0	0	0.808	0	0.832	0	0.966
NR1H4	CYP7A1	1862381	1848316	9606.ENSP00000447149	9606.ENSP00000301645	0	0	0	0	0	0	0	0.965	0	0.966
TP53	NR0B2	1846083	1844279	9606.ENSP00000269305	9606.ENSP00000254227	0	0	0	0	0	0.807	0	0.833	0	0.966
VEGFA	JUN	1855611	1855436	9606.ENSP00000361125	9606.ENSP00000360266	0	0	0	0	0	0.149	0.9	0.643	0	0.966
FOS	SMAD2	1848822	1845079	9606.ENSP00000306245	9606.ENSP00000262160	0	0	0	0	0	0.231	0	0.957	0	0.965
VEGFA	CTGF	1855611	1854698	9606.ENSP00000361125	9606.ENSP00000356954	0	0	0	0	0	0.576	0	0.923	0	0.965
BCL2	CDKN1A	1851168	1843736	9606.ENSP00000329623	9606.ENSP00000244741	0	0	0	0	0	0	0	0.964	0	0.965
CCND3	E2F1	1855798	1852951	9606.ENSP00000362082	9606.ENSP00000345571	0	0	0	0	0	0.184	0.9	0.615	0	0.965
AKT1	"Ins(1,3,4,5)P4"	1846136	-100000478	9606.ENSP00000270202	-1.CID100000478	0	0	0	0	0	0	0.8	0.833	0	0.965
